Algorytm,Poziom_trudnosci,Czas_ms,Odwiedzone_stany,Przetworzone_stany,Max_glebokosc
A* (Manh),4,0.043,6,3,2
A* (Hamm),4,0.019,6,3,2
BFS,4,0.024,15,6,2
DFS,4,0.011,7,3,2
A* (Manh),4,0.047,7,3,2
A* (Hamm),4,0.021,7,3,2
BFS,4,0.029,18,8,2
DFS,4,540.067,250659,250649,20
A* (Manh),4,0.144,7,3,2
A* (Hamm),4,0.029,7,3,2
BFS,4,0.028,15,6,2
DFS,4,0.013,7,3,2
A* (Manh),4,0.048,7,3,2
A* (Hamm),4,0.021,7,3,2
BFS,4,0.023,15,6,2
DFS,4,0.011,7,3,2
A* (Manh),4,0.046,7,3,2
A* (Hamm),4,0.021,7,3,2
BFS,4,0.022,15,6,2
DFS,4,0.01,7,3,2
A* (Manh),4,0.07,7,3,2
A* (Hamm),4,0.032,7,3,2
BFS,4,0.027,15,6,2
DFS,4,0.012,7,3,2
A* (Manh),4,0.048,7,3,2
A* (Hamm),4,0.022,7,3,2
BFS,4,0.106,68,30,4
DFS,4,41.64,21342,21324,20
A* (Manh),4,0.106,11,5,4
A* (Hamm),4,0.044,11,5,4
BFS,4,0.023,10,5,2
DFS,4,0.013,6,3,2
A* (Manh),4,0.041,6,3,2
A* (Hamm),4,0.019,6,3,2
BFS,4,0.096,61,27,4
DFS,4,0.039,22,11,10
A* (Manh),4,0.078,11,5,4
A* (Hamm),4,0.038,11,5,4
BFS,4,0.024,15,6,2
DFS,4,0.011,7,3,2
A* (Manh),4,0.047,7,3,2
A* (Hamm),4,0.021,7,3,2
BFS,4,0.003,1,1,0
DFS,4,0.003,1,1,0
A* (Manh),4,0.002,1,1,0
A* (Hamm),4,0.002,1,1,0
BFS,4,0.017,10,5,2
DFS,4,0.01,6,3,2
A* (Manh),4,0.083,6,3,2
A* (Hamm),4,0.028,6,3,2
BFS,4,0.021,10,5,2
DFS,4,0.012,6,3,2
A* (Manh),4,0.048,6,3,2
A* (Hamm),4,0.02,6,3,2
BFS,4,0.185,111,56,4
DFS,4,512.581,247799,247779,20
A* (Manh),4,0.113,12,5,4
A* (Hamm),4,0.043,12,5,4
BFS,4,0.171,103,48,4
DFS,4,687.733,335866,335849,20
A* (Manh),4,0.111,12,5,4
A* (Hamm),4,0.043,12,5,4
BFS,4,0.026,10,5,2
DFS,4,0.012,6,3,2
A* (Manh),4,0.041,6,3,2
A* (Hamm),4,0.019,6,3,2
BFS,4,0.017,10,5,2
DFS,4,0.01,6,3,2
A* (Manh),4,0.04,6,3,2
A* (Hamm),4,0.018,6,3,2
BFS,4,0.003,1,1,0
DFS,4,0.002,1,1,0
A* (Manh),4,0.002,1,1,0
A* (Hamm),4,0.002,1,1,0
BFS,4,0.028,18,8,2
DFS,4,516.365,250659,250649,20
A* (Manh),4,0.071,7,3,2
A* (Hamm),4,0.027,7,3,2
BFS,4,0.133,77,35,4
DFS,4,369.797,187205,187190,20
A* (Manh),4,0.177,12,5,4
A* (Hamm),4,0.046,12,5,4
BFS,4,0.147,88,42,4
DFS,4,175.638,88764,88745,20
A* (Manh),4,0.086,9,5,4
A* (Hamm),4,0.035,9,5,4
BFS,4,0.022,10,5,2
DFS,4,0.012,6,3,2
A* (Manh),4,0.041,6,3,2
A* (Hamm),4,0.019,6,3,2
BFS,4,0.003,1,1,0
DFS,4,0.002,1,1,0
A* (Manh),4,0.002,1,1,0
A* (Hamm),4,0.002,1,1,0
BFS,4,0.002,1,1,0
DFS,4,0.002,1,1,0
A* (Manh),4,0.002,1,1,0
A* (Hamm),4,0.002,1,1,0
BFS,4,0.029,18,8,2
DFS,4,494.116,250659,250649,20
A* (Manh),4,0.065,7,3,2
A* (Hamm),4,0.027,7,3,2
BFS,4,0.115,69,32,4
DFS,4,306.432,150782,150759,20
A* (Manh),4,0.104,11,5,4
A* (Hamm),4,0.042,11,5,4
BFS,4,0.099,61,27,4
DFS,4,0.039,22,11,10
A* (Manh),4,0.079,11,5,4
A* (Hamm),4,0.036,11,5,4
BFS,4,0.018,10,5,2
DFS,4,0.01,6,3,2
A* (Manh),4,0.04,6,3,2
A* (Hamm),4,0.019,6,3,2
BFS,4,0.155,98,49,4
DFS,4,752.123,372616,372597,20
A* (Manh),4,0.234,13,5,4
A* (Hamm),4,0.047,13,5,4
BFS,4,0.138,51,22,4
DFS,4,27.623,11347,11330,20
A* (Manh),4,0.165,10,5,4
A* (Hamm),4,0.053,12,6,4
BFS,4,0.033,18,8,2
DFS,4,504.563,250659,250649,20
A* (Manh),4,0.068,7,3,2
A* (Hamm),4,0.027,7,3,2
BFS,4,0.114,69,32,4
DFS,4,290.165,150782,150759,20
A* (Manh),4,0.101,11,5,4
A* (Hamm),4,0.04,11,5,4
BFS,4,0.005,1,1,0
DFS,4,0.003,1,1,0
A* (Manh),4,0.002,1,1,0
A* (Hamm),4,0.002,1,1,0
BFS,4,0.165,103,48,4
DFS,4,669.923,335866,335849,20
A* (Manh),4,0.172,12,5,4
A* (Hamm),4,0.045,12,5,4
BFS,4,0.146,88,42,4
DFS,4,168.763,88764,88745,20
A* (Manh),4,0.088,9,5,4
A* (Hamm),4,0.036,9,5,4
BFS,4,0.028,15,6,2
DFS,4,0.013,7,3,2
A* (Manh),4,0.048,7,3,2
A* (Hamm),4,0.022,7,3,2
BFS,4,0.018,10,5,2
DFS,4,0.01,6,3,2
A* (Manh),4,0.04,6,3,2
A* (Hamm),4,0.019,6,3,2
BFS,4,0.023,15,6,2
DFS,4,0.011,7,3,2
A* (Manh),4,0.046,7,3,2
A* (Hamm),4,0.021,7,3,2
BFS,4,0.017,10,5,2
DFS,4,0.01,6,3,2
A* (Manh),4,0.04,6,3,2
A* (Hamm),4,0.018,6,3,2
BFS,4,0.016,10,5,2
DFS,4,0.01,6,3,2
A* (Manh),4,0.039,6,3,2
A* (Hamm),4,0.018,6,3,2
BFS,4,0.029,18,8,2
DFS,4,503.178,250659,250649,20
A* (Manh),4,0.069,7,3,2
A* (Hamm),4,0.027,7,3,2
BFS,5,0.065,35,16,3
DFS,5,0.017,10,4,3
A* (Manh),5,0.069,10,4,3
A* (Hamm),5,0.031,10,4,3
BFS,5,0.064,41,19,3
DFS,5,817.632,385540,385522,20
A* (Manh),5,0.368,10,4,3
A* (Hamm),5,0.066,10,4,3
BFS,5,0.677,213,101,5
DFS,5,659.456,301329,301305,20
A* (Manh),5,0.14,14,6,5
A* (Hamm),5,0.098,14,6,5
BFS,5,0.059,17,8,3
DFS,5,0.026,7,4,3
A* (Manh),5,0.06,7,4,3
A* (Hamm),5,0.025,7,4,3
BFS,5,0.062,39,17,3
DFS,5,0.035,20,10,9
A* (Manh),5,0.063,9,4,3
A* (Hamm),5,0.029,9,4,3
BFS,5,0.028,17,8,3
DFS,5,0.013,7,4,3
A* (Manh),5,0.077,7,4,3
A* (Hamm),5,0.025,7,4,3
BFS,5,0.008,4,2,1
DFS,5,0.007,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.054,35,16,3
DFS,5,0.015,9,4,3
A* (Manh),5,0.062,9,4,3
A* (Hamm),5,0.028,9,4,3
BFS,5,0.059,38,18,3
DFS,5,246.641,125424,125412,20
A* (Manh),5,0.087,10,4,3
A* (Hamm),5,0.035,10,4,3
BFS,5,0.077,44,21,3
DFS,5,693.011,333961,333943,20
A* (Manh),5,0.09,10,4,3
A* (Hamm),5,0.033,10,4,3
BFS,5,0.091,29,13,3
DFS,5,75.081,38628,38614,20
A* (Manh),5,0.141,9,4,3
A* (Hamm),5,0.036,9,4,3
BFS,5,0.077,44,21,3
DFS,5,696.451,333961,333943,20
A* (Manh),5,0.093,10,4,3
A* (Hamm),5,0.036,10,4,3
BFS,5,0.011,4,2,1
DFS,5,0.008,4,2,1
A* (Manh),5,0.025,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.007,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.064,38,18,3
DFS,5,247.696,125424,125412,20
A* (Manh),5,0.087,10,4,3
A* (Hamm),5,0.036,10,4,3
BFS,5,0.011,4,2,1
DFS,5,0.008,4,2,1
A* (Manh),5,0.025,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.057,35,16,3
DFS,5,0.015,9,4,3
A* (Manh),5,0.062,9,4,3
A* (Hamm),5,0.027,9,4,3
BFS,5,0.007,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.069,44,21,3
DFS,5,717.946,333961,333943,20
A* (Manh),5,0.098,10,4,3
A* (Hamm),5,0.037,10,4,3
BFS,5,0.012,4,2,1
DFS,5,0.008,4,2,1
A* (Manh),5,0.025,4,2,1
A* (Hamm),5,0.012,4,2,1
BFS,5,0.007,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.009,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.006,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.006,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.023,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.006,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.006,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.023,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.006,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.023,4,2,1
A* (Hamm),5,0.01,4,2,1
BFS,5,0.029,17,8,3
DFS,5,0.013,7,4,3
A* (Manh),5,0.049,7,4,3
A* (Hamm),5,0.023,7,4,3
BFS,5,0.027,17,8,3
DFS,5,0.013,7,4,3
A* (Manh),5,0.048,7,4,3
A* (Hamm),5,0.023,7,4,3
BFS,5,0.007,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.006,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.023,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.006,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.023,4,2,1
A* (Hamm),5,0.016,4,2,1
BFS,5,0.337,213,101,5
DFS,5,613.494,301329,301305,20
A* (Manh),5,0.13,14,6,5
A* (Hamm),5,0.053,14,6,5
BFS,5,0.078,44,21,3
DFS,5,676.047,333961,333943,20
A* (Manh),5,0.092,10,4,3
A* (Hamm),5,0.036,10,4,3
BFS,5,0.307,190,92,5
DFS,5,506.061,251812,251796,20
A* (Manh),5,0.138,15,6,5
A* (Hamm),5,0.053,15,6,5
BFS,5,0.032,17,8,3
DFS,5,0.014,7,4,3
A* (Manh),5,0.049,7,4,3
A* (Hamm),5,0.023,7,4,3
BFS,5,0.008,4,2,1
DFS,5,0.007,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.007,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.023,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.006,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.023,4,2,1
A* (Hamm),5,0.01,4,2,1
BFS,5,0.006,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.01,4,2,1
BFS,5,0.006,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.023,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.046,29,13,3
DFS,5,74.919,38628,38614,20
A* (Manh),5,0.157,9,4,3
A* (Hamm),5,0.035,9,4,3
BFS,5,0.084,48,23,3
DFS,5,601.442,301331,301309,20
A* (Manh),5,0.087,9,4,3
A* (Hamm),5,0.033,9,4,3
BFS,5,0.012,4,2,1
DFS,5,0.008,4,2,1
A* (Manh),5,0.025,4,2,1
A* (Hamm),5,0.012,4,2,1
BFS,5,0.069,41,19,3
DFS,5,791.298,385540,385522,20
A* (Manh),5,0.328,10,4,3
A* (Hamm),5,0.044,10,4,3
BFS,5,0.085,48,23,3
DFS,5,621.708,301331,301309,20
A* (Manh),5,0.093,9,4,3
A* (Hamm),5,0.034,9,4,3
BFS,5,0.011,4,2,1
DFS,5,0.008,4,2,1
A* (Manh),5,0.025,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.007,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.065,38,18,3
DFS,5,252.301,125424,125412,20
A* (Manh),5,0.088,10,4,3
A* (Hamm),5,0.036,10,4,3
BFS,5,0.011,4,2,1
DFS,5,0.008,4,2,1
A* (Manh),5,0.025,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.007,4,2,1
DFS,5,0.006,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.064,38,18,3
DFS,5,249.862,125424,125412,20
A* (Manh),5,0.091,10,4,3
A* (Hamm),5,0.037,10,4,3
BFS,5,0.033,17,8,3
DFS,5,0.014,7,4,3
A* (Manh),5,0.05,7,4,3
A* (Hamm),5,0.023,7,4,3
BFS,5,0.007,4,2,1
DFS,5,0.007,4,2,1
A* (Manh),5,0.024,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,5,0.027,17,8,3
DFS,5,0.013,7,4,3
A* (Manh),5,0.048,7,4,3
A* (Hamm),5,0.022,7,4,3
BFS,5,0.073,44,21,3
DFS,5,675.461,333961,333943,20
A* (Manh),5,0.096,10,4,3
A* (Hamm),5,0.036,10,4,3
BFS,5,0.011,4,2,1
DFS,5,0.008,4,2,1
A* (Manh),5,0.025,4,2,1
A* (Hamm),5,0.012,4,2,1
BFS,5,0.35,218,106,5
DFS,5,2399.253,1155994,1155983,20
A* (Manh),5,0.355,11,6,5
A* (Hamm),5,0.048,11,6,5
BFS,5,0.011,4,2,1
DFS,5,0.008,4,2,1
A* (Manh),5,0.025,4,2,1
A* (Hamm),5,0.011,4,2,1
BFS,6,0.134,79,39,4
DFS,6,378.395,193171,193151,20
A* (Manh),6,0.116,13,5,4
A* (Hamm),6,0.046,13,5,4
BFS,6,0.047,15,6,2
DFS,6,0.019,7,3,2
A* (Manh),6,0.05,7,3,2
A* (Hamm),6,0.022,7,3,2
BFS,6,0.132,79,39,4
DFS,6,397.968,193171,193151,20
A* (Manh),6,0.121,13,5,4
A* (Hamm),6,0.047,13,5,4
BFS,6,0.101,59,27,4
DFS,6,248.016,62274,62261,20
A* (Manh),6,0.112,12,5,4
A* (Hamm),6,0.094,12,5,4
BFS,6,0.205,68,30,4
DFS,6,58.441,21342,21324,20
A* (Manh),6,0.097,11,5,4
A* (Hamm),6,0.042,11,5,4
BFS,6,0.021,10,5,2
DFS,6,0.012,6,3,2
A* (Manh),6,0.04,6,3,2
A* (Hamm),6,0.019,6,3,2
BFS,6,0.017,10,5,2
DFS,6,0.01,6,3,2
A* (Manh),6,0.04,6,3,2
A* (Hamm),6,0.018,6,3,2
BFS,6,0.51,322,154,6
DFS,6,1050.479,465930,465918,20
A* (Manh),6,0.208,17,8,6
A* (Hamm),6,0.089,24,11,6
BFS,6,0.146,88,42,4
DFS,6,180.15,88764,88745,20
A* (Manh),6,0.12,9,5,4
A* (Hamm),6,0.037,9,5,4
BFS,6,0.137,79,39,4
DFS,6,410.191,193171,193151,20
A* (Manh),6,0.116,13,5,4
A* (Hamm),6,0.046,13,5,4
BFS,6,0.116,69,32,4
DFS,6,306.286,150782,150759,20
A* (Manh),6,0.105,11,5,4
A* (Hamm),6,0.041,11,5,4
BFS,6,0.094,56,25,4
DFS,6,0.018,9,5,4
A* (Manh),6,0.065,9,5,4
A* (Hamm),6,0.031,9,5,4
BFS,6,0.091,61,27,4
DFS,6,38.736,18952,18937,20
A* (Manh),6,0.174,11,5,4
A* (Hamm),6,0.044,11,5,4
BFS,6,0.021,10,5,2
DFS,6,0.012,6,3,2
A* (Manh),6,0.041,6,3,2
A* (Hamm),6,0.019,6,3,2
BFS,6,0.018,10,5,2
DFS,6,0.01,6,3,2
A* (Manh),6,0.04,6,3,2
A* (Hamm),6,0.018,6,3,2
BFS,6,0.913,588,277,6
DFS,6,1320.608,591603,591583,20
A* (Manh),6,0.38,20,9,6
A* (Hamm),6,0.092,24,11,6
BFS,6,0.006,1,1,0
DFS,6,0.004,1,1,0
A* (Manh),6,0.002,1,1,0
A* (Hamm),6,0.002,1,1,0
BFS,6,0.209,128,61,4
DFS,6,952.969,465477,465464,20
A* (Manh),6,0.165,12,5,4
A* (Hamm),6,0.046,12,5,4
BFS,6,0.033,18,8,2
DFS,6,499.351,250659,250649,20
A* (Manh),6,0.066,7,3,2
A* (Hamm),6,0.026,7,3,2
BFS,6,0.006,1,1,0
DFS,6,0.003,1,1,0
A* (Manh),6,0.002,1,1,0
A* (Hamm),6,0.002,1,1,0
BFS,6,0.089,56,25,4
DFS,6,0.017,9,5,4
A* (Manh),6,0.065,9,5,4
A* (Hamm),6,0.03,9,5,4
BFS,6,0.136,88,42,4
DFS,6,170.127,88764,88745,20
A* (Manh),6,0.081,9,5,4
A* (Hamm),6,0.034,9,5,4
BFS,6,0.102,61,27,4
DFS,6,35.293,18952,18937,20
A* (Manh),6,0.091,11,5,4
A* (Hamm),6,0.04,11,5,4
BFS,6,0.021,10,5,2
DFS,6,0.011,6,3,2
A* (Manh),6,0.041,6,3,2
A* (Hamm),6,0.019,6,3,2
BFS,6,0.029,18,8,2
DFS,6,506.093,250659,250649,20
A* (Manh),6,0.068,7,3,2
A* (Hamm),6,0.027,7,3,2
BFS,6,0.151,88,42,4
DFS,6,193.314,88764,88745,20
A* (Manh),6,0.086,9,5,4
A* (Hamm),6,0.036,9,5,4
BFS,6,0.755,457,219,6
DFS,6,127.82,63690,63671,20
A* (Manh),6,0.151,17,7,6
A* (Hamm),6,0.06,17,7,6
BFS,6,0.022,10,5,2
DFS,6,0.012,6,3,2
A* (Manh),6,0.041,6,3,2
A* (Hamm),6,0.019,6,3,2
BFS,6,0.023,15,6,2
DFS,6,0.011,7,3,2
A* (Manh),6,0.047,7,3,2
A* (Hamm),6,0.021,7,3,2
BFS,6,0.163,98,49,4
DFS,6,787.078,372616,372597,20
A* (Manh),6,0.212,13,5,4
A* (Hamm),6,0.086,13,5,4
BFS,6,0.145,51,22,4
DFS,6,29.814,11347,11330,20
A* (Manh),6,0.156,10,5,4
A* (Hamm),6,0.082,12,6,4
BFS,6,0.258,88,42,4
DFS,6,179.817,88764,88745,20
A* (Manh),6,0.09,9,5,4
A* (Hamm),6,0.035,9,5,4
BFS,6,0.771,470,226,6
DFS,6,1255.601,500670,500655,20
A* (Manh),6,0.737,17,7,6
A* (Hamm),6,0.138,17,7,6
BFS,6,0.296,82,41,4
DFS,6,469.377,167523,167503,20
A* (Manh),6,0.121,13,5,4
A* (Hamm),6,0.047,13,5,4
BFS,6,0.149,90,40,4
DFS,6,1514.817,668399,668378,20
A* (Manh),6,0.348,12,5,4
A* (Hamm),6,0.05,12,5,4
BFS,6,0.022,10,5,2
DFS,6,0.012,6,3,2
A* (Manh),6,0.042,6,3,2
A* (Hamm),6,0.019,6,3,2
BFS,6,0.092,56,25,4
DFS,6,0.02,12,5,4
A* (Manh),6,0.086,12,5,4
A* (Hamm),6,0.039,12,5,4
BFS,6,0.144,88,42,4
DFS,6,178.543,88764,88745,20
A* (Manh),6,0.086,9,5,4
A* (Hamm),6,0.036,9,5,4
BFS,6,0.122,74,33,4
DFS,6,394.551,187212,187196,20
A* (Manh),6,0.11,12,5,4
A* (Hamm),6,0.044,12,5,4
BFS,6,0.151,88,42,4
DFS,6,198.537,88764,88745,20
A* (Manh),6,0.157,9,5,4
A* (Hamm),6,0.056,9,5,4
BFS,6,0.192,74,33,4
DFS,6,433.03,187212,187196,20
A* (Manh),6,0.115,12,5,4
A* (Hamm),6,0.045,12,5,4
BFS,6,0.008,1,1,0
DFS,6,0.004,1,1,0
A* (Manh),6,0.002,1,1,0
A* (Hamm),6,0.002,1,1,0
BFS,6,0.536,322,154,6
DFS,6,947.001,465930,465918,20
A* (Manh),6,0.152,17,8,6
A* (Hamm),6,0.086,24,11,6
BFS,6,0.021,10,5,2
DFS,6,0.012,6,3,2
A* (Manh),6,0.041,6,3,2
A* (Hamm),6,0.019,6,3,2
BFS,6,0.003,1,1,0
DFS,6,0.002,1,1,0
A* (Manh),6,0.002,1,1,0
A* (Hamm),6,0.002,1,1,0
BFS,6,0.017,10,5,2
DFS,6,0.01,6,3,2
A* (Manh),6,0.04,6,3,2
A* (Hamm),6,0.018,6,3,2
BFS,6,0.028,18,8,2
DFS,6,507.975,250659,250649,20
A* (Manh),6,0.07,7,3,2
A* (Hamm),6,0.026,7,3,2
BFS,6,0.035,18,8,2
DFS,6,537.882,250659,250649,20
A* (Manh),6,0.069,7,3,2
A* (Hamm),6,0.026,7,3,2
BFS,6,0.787,483,233,6
DFS,6,1760.366,809226,809209,20
A* (Manh),6,0.21,16,7,6
A* (Hamm),6,0.061,16,7,6
BFS,6,0.084,51,22,4
DFS,6,21.141,11347,11330,20
A* (Manh),6,0.081,10,5,4
A* (Hamm),6,0.044,12,6,4
BFS,6,0.026,15,6,2
DFS,6,0.012,7,3,2
A* (Manh),6,0.046,7,3,2
A* (Hamm),6,0.021,7,3,2
BFS,6,0.017,10,5,2
DFS,6,0.01,6,3,2
A* (Manh),6,0.039,6,3,2
A* (Hamm),6,0.018,6,3,2
BFS,6,0.148,82,41,4
DFS,6,344.194,167523,167503,20
A* (Manh),6,0.111,13,5,4
A* (Hamm),6,0.046,13,5,4
BFS,6,0.033,18,8,2
DFS,6,606.263,250659,250649,20
A* (Manh),6,0.071,7,3,2
A* (Hamm),6,0.027,7,3,2
BFS,6,0.646,395,189,6
DFS,6,1023.894,500385,500369,20
A* (Manh),6,0.228,18,7,6
A* (Hamm),6,0.065,18,7,6
BFS,6,0.152,93,42,4
DFS,6,1394.84,668400,668380,20
A* (Manh),6,0.246,12,5,4
A* (Hamm),6,0.048,12,5,4
BFS,6,0.153,93,42,4
DFS,6,1387.374,668400,668380,20
A* (Manh),6,0.197,12,5,4
A* (Hamm),6,0.051,12,5,4
BFS,6,0.123,74,33,4
DFS,6,383.287,187212,187196,20
A* (Manh),6,0.111,12,5,4
A* (Hamm),6,0.044,12,5,4
BFS,6,0.085,1,1,0
DFS,6,0.005,1,1,0
A* (Manh),6,0.003,1,1,0
A* (Hamm),6,0.002,1,1,0
BFS,7,0.424,253,121,5
DFS,7,1042.015,493562,493543,20
A* (Manh),7,0.137,15,6,5
A* (Hamm),7,0.053,15,6,5
BFS,7,0.011,4,2,1
DFS,7,0.008,4,2,1
A* (Manh),7,0.025,4,2,1
A* (Hamm),7,0.012,4,2,1
BFS,7,0.473,295,139,5
DFS,7,83.875,42403,42385,20
A* (Manh),7,0.114,12,6,5
A* (Hamm),7,0.047,12,6,5
BFS,7,0.26,161,74,5
DFS,7,2356.349,1114033,1114018,20
A* (Manh),7,0.258,14,6,5
A* (Hamm),7,0.053,14,6,5
BFS,7,0.011,4,2,1
DFS,7,0.008,4,2,1
A* (Manh),7,0.025,4,2,1
A* (Hamm),7,0.011,4,2,1
BFS,7,0.007,4,2,1
DFS,7,0.006,4,2,1
A* (Manh),7,0.024,4,2,1
A* (Hamm),7,0.011,4,2,1
BFS,7,0.297,187,89,5
DFS,7,654.327,307926,307909,20
A* (Manh),7,0.128,14,6,5
A* (Hamm),7,0.051,14,6,5
BFS,7,0.011,4,2,1
DFS,7,0.009,4,2,1
A* (Manh),7,0.025,4,2,1
A* (Hamm),7,0.011,4,2,1
BFS,7,0.049,29,13,3
DFS,7,73.916,38628,38614,20
A* (Manh),7,0.079,9,4,3
A* (Hamm),7,0.033,9,4,3
BFS,7,0.06,35,16,3
DFS,7,0.016,9,4,3
A* (Manh),7,0.063,9,4,3
A* (Hamm),7,0.028,9,4,3
BFS,7,0.235,154,72,5
DFS,7,800.758,373518,373503,20
A* (Manh),7,0.122,13,6,5
A* (Hamm),7,0.049,13,6,5
BFS,7,2.28,1353,644,7
DFS,7,946.12,372308,372291,20
A* (Manh),7,0.209,24,11,7
A* (Hamm),7,0.093,26,12,7
BFS,7,0.383,200,96,5
DFS,7,2468.34,1149279,1149267,20
A* (Manh),7,0.399,13,6,5
A* (Hamm),7,0.057,13,6,5
BFS,7,0.359,218,106,5
DFS,7,2506.075,1155994,1155983,20
A* (Manh),7,0.302,11,6,5
A* (Hamm),7,0.047,11,6,5
BFS,7,0.252,150,72,5
DFS,7,604.511,297442,297427,20
A* (Manh),7,0.131,15,6,5
A* (Hamm),7,0.053,15,6,5
BFS,7,0.077,4,2,1
DFS,7,0.01,4,2,1
A* (Manh),7,0.025,4,2,1
A* (Hamm),7,0.012,4,2,1
BFS,7,0.007,4,2,1
DFS,7,0.007,4,2,1
A* (Manh),7,0.024,4,2,1
A* (Hamm),7,0.012,4,2,1
BFS,7,0.029,17,8,3
DFS,7,0.013,7,4,3
A* (Manh),7,0.049,7,4,3
A* (Hamm),7,0.023,7,4,3
BFS,7,1.536,849,401,7
DFS,7,745.263,369730,369710,20
A* (Manh),7,0.316,27,13,7
A* (Hamm),7,0.161,43,20,7
BFS,7,0.054,29,13,3
DFS,7,76.805,38628,38614,20
A* (Manh),7,0.143,9,4,3
A* (Hamm),7,0.036,9,4,3
BFS,7,2.36,1358,651,7
DFS,7,857.047,419305,419289,20
A* (Manh),7,0.176,17,8,7
A* (Hamm),7,0.064,17,8,7
BFS,7,0.082,48,23,3
DFS,7,618.588,301331,301309,20
A* (Manh),7,0.089,9,4,3
A* (Hamm),7,0.034,9,4,3
BFS,7,0.012,4,2,1
DFS,7,0.008,4,2,1
A* (Manh),7,0.025,4,2,1
A* (Hamm),7,0.011,4,2,1
BFS,7,0.029,17,8,3
DFS,7,0.014,7,4,3
A* (Manh),7,0.049,7,4,3
A* (Hamm),7,0.023,7,4,3
BFS,7,1.447,849,401,7
DFS,7,755.377,369730,369710,20
A* (Manh),7,0.234,27,13,7
A* (Hamm),7,0.158,43,20,7
BFS,7,0.032,17,8,3
DFS,7,0.015,7,4,3
A* (Manh),7,0.05,7,4,3
A* (Hamm),7,0.023,7,4,3
BFS,7,0.248,161,74,5
DFS,7,2366.625,1114033,1114018,20
A* (Manh),7,0.282,14,6,5
A* (Hamm),7,0.055,14,6,5
BFS,7,0.261,162,76,5
DFS,7,36.395,18938,18925,20
A* (Manh),7,0.107,12,6,5
A* (Hamm),7,0.063,12,6,5
BFS,7,0.224,131,62,5
DFS,7,187.381,92234,92215,20
A* (Manh),7,0.124,15,6,5
A* (Hamm),7,0.052,15,6,5
BFS,7,0.05,29,13,3
DFS,7,75.939,38628,38614,20
A* (Manh),7,0.083,9,4,3
A* (Hamm),7,0.034,9,4,3
BFS,7,0.2,122,57,5
DFS,7,0.023,11,6,5
A* (Manh),7,0.082,11,6,5
A* (Hamm),7,0.039,11,6,5
BFS,7,0.008,4,2,1
DFS,7,0.007,4,2,1
A* (Manh),7,0.029,4,2,1
A* (Hamm),7,0.012,4,2,1
BFS,7,0.186,122,57,5
DFS,7,0.02,11,6,5
A* (Manh),7,0.081,11,6,5
A* (Hamm),7,0.038,11,6,5
BFS,7,0.007,4,2,1
DFS,7,0.006,4,2,1
A* (Manh),7,0.024,4,2,1
